ch	bin	state
chr2R	1297	neutral
chr2R	1298	neutral
chr2R	1299	neutral
chr2R	1300	inactive
chr2R	1301	inactive
chr2R	1302	neutral
chr2R	1303	neutral
chr2R	1304	inactive
chr2R	1305	inactive
chr2R	1306	inactive
chr2R	1307	inactive
chr2R	1308	inactive
chr2R	1309	inactive
chr2R	1310	inactive
chr2R	1311	inactive
chr2R	1312	inactive
chr2R	1313	inactive
chr2R	1314	inactive
chr2R	1315	neutral
chr2R	1316	neutral
chr2R	1317	neutral
chr2R	1318	neutral
chr2R	1319	neutral
chr2R	1320	neutral
chr2R	1321	neutral
chr2R	1322	neutral
chr2R	1323	neutral
chr2R	1324	neutral
chr2R	1325	neutral
chr2R	1326	neutral
chr2R	1327	neutral
chr2R	1328	inactive
chr2R	1329	inactive
chr2R	1330	active
chr2R	1331	active
chr2R	1332	neutral
chr2R	1333	inactive
chr2R	1334	neutral
chr2R	1335	active
chr2R	1336	neutral
chr2R	1337	inactive
chr2R	1338	inactive
chr2R	1339	inactive
chr2R	1340	active
chr2R	1341	active
chr2R	1342	active
chr2R	1343	active
chr2R	1344	neutral
chr2R	1345	active
chr2R	1346	active
chr2R	1347	active
chr2R	1348	active
chr2R	1349	active
chr2R	1350	inactive
chr2R	1351	active
chr2R	1352	inactive
chr2R	1353	inactive
chr2R	1354	inactive
chr2R	1355	active
chr2R	1356	active
chr2R	1357	active
chr2R	1358	active
chr2R	1359	neutral
chr2R	1360	neutral
chr2R	1361	active
chr2R	1362	active
chr2R	1363	active
chr2R	1364	inactive
chr2R	1365	inactive
chr2R	1366	active
chr2R	1367	active
chr2R	1368	polycomb
chr2R	1369	polycomb
chr2R	1370	polycomb
chr2R	1371	polycomb
chr2R	1372	polycomb
chr2R	1373	neutral
chr2R	1374	neutral
chr2R	1375	active
chr2R	1376	inactive
chr2R	1377	inactive
chr2R	1378	inactive
chr2R	1379	inactive
chr2R	1380	inactive
chr2R	1381	inactive
chr2R	1382	inactive
chr2R	1383	inactive
chr2R	1384	inactive
chr2R	1385	inactive
chr2R	1386	inactive
chr2R	1387	inactive
chr2R	1388	inactive
chr2R	1389	inactive
chr2R	1390	inactive
chr2R	1391	inactive
chr2R	1392	inactive
chr2R	1393	inactive
chr2R	1394	inactive
chr2R	1395	inactive
chr2R	1396	inactive
chr2R	1397	inactive
chr2R	1398	active
chr2R	1399	inactive
chr2R	1400	inactive
chr2R	1401	active
chr2R	1402	active
chr2R	1403	active
chr2R	1404	active
chr2R	1405	active
chr2R	1406	active
chr2R	1407	inactive
chr2R	1408	inactive
chr2R	1409	inactive
chr2R	1410	inactive
chr2R	1411	inactive
chr2R	1412	inactive
chr2R	1413	inactive
chr2R	1414	polycomb
chr2R	1415	polycomb
chr2R	1416	active
chr2R	1417	neutral
chr2R	1418	neutral
chr2R	1419	neutral
chr2R	1420	neutral
chr2R	1421	neutral
chr2R	1422	neutral
chr2R	1423	neutral
chr2R	1424	neutral
chr2R	1425	neutral
chr2R	1426	inactive
chr2R	1427	inactive
chr2R	1428	inactive
chr2R	1429	neutral
chr2R	1430	active
chr2R	1431	active
chr2R	1432	neutral
chr2R	1433	active
chr2R	1434	inactive
chr2R	1435	inactive
chr2R	1436	inactive
chr2R	1437	inactive
chr2R	1438	inactive
chr2R	1439	inactive
chr2R	1440	inactive
chr2R	1441	neutral
chr2R	1442	neutral
chr2R	1443	inactive
chr2R	1444	active
chr2R	1445	neutral
chr2R	1446	neutral
chr2R	1447	neutral
chr2R	1448	neutral
chr2R	1449	neutral
chr2R	1450	active
chr2R	1451	active
chr2R	1452	active
chr2R	1453	neutral
chr2R	1454	neutral
chr2R	1455	neutral
chr2R	1456	neutral
chr2R	1457	neutral
chr2R	1458	neutral
chr2R	1459	active
chr2R	1460	inactive
chr2R	1461	inactive
chr2R	1462	inactive
chr2R	1463	inactive
chr2R	1464	neutral
chr2R	1465	inactive
chr2R	1466	neutral
chr2R	1467	inactive
chr2R	1468	active
chr2R	1469	neutral
chr2R	1470	inactive
chr2R	1471	neutral
chr2R	1472	active
chr2R	1473	active
chr2R	1474	active
chr2R	1475	inactive
chr2R	1476	inactive
chr2R	1477	inactive
chr2R	1478	inactive
chr2R	1479	inactive
chr2R	1480	inactive
chr2R	1481	inactive
chr2R	1482	inactive
chr2R	1483	inactive
chr2R	1484	inactive
chr2R	1485	inactive
chr2R	1486	active
chr2R	1487	neutral
chr2R	1488	neutral
chr2R	1489	neutral
chr2R	1490	neutral
chr2R	1491	neutral
chr2R	1492	neutral
chr2R	1493	neutral
chr2R	1494	neutral
chr2R	1495	neutral
chr2R	1496	neutral
chr2R	1497	neutral
chr2R	1498	neutral
chr2R	1499	neutral
chr2R	1500	neutral
chr2R	1501	neutral
chr2R	1502	active
chr2R	1503	neutral
chr2R	1504	neutral
chr2R	1505	neutral
chr2R	1506	active
chr2R	1507	neutral
chr2R	1508	neutral
chr2R	1509	neutral
chr2R	1510	neutral
chr2R	1511	active
chr2R	1512	active
chr2R	1513	polycomb
chr2R	1514	polycomb
chr2R	1515	polycomb
chr2R	1516	polycomb
chr2R	1517	inactive
chr2R	1518	neutral
chr2R	1519	active
chr2R	1520	neutral
chr2R	1521	neutral
chr2R	1522	neutral
chr2R	1523	inactive
chr2R	1524	active
chr2R	1525	neutral
chr2R	1526	inactive
chr2R	1527	inactive
chr2R	1528	active
chr2R	1529	active
chr2R	1530	neutral
chr2R	1531	active
chr2R	1532	active
chr2R	1533	active
chr2R	1534	active
chr2R	1535	neutral
chr2R	1536	active
chr2R	1537	active
chr2R	1538	neutral
chr2R	1539	inactive
chr2R	1540	inactive
chr2R	1541	active
chr2R	1542	neutral
chr2R	1543	neutral
chr2R	1544	neutral
chr2R	1545	neutral
chr2R	1546	neutral
chr2R	1547	neutral
chr2R	1548	neutral
chr2R	1549	neutral
chr2R	1550	neutral
chr2R	1551	neutral
chr2R	1552	inactive
chr2R	1553	inactive
chr2R	1554	inactive
chr2R	1555	active
chr2R	1556	inactive
chr2R	1557	inactive
chr2R	1558	inactive
chr2R	1559	inactive
chr2R	1560	inactive
chr2R	1561	inactive
chr2R	1562	inactive
chr2R	1563	inactive
chr2R	1564	inactive
chr2R	1565	inactive
chr2R	1566	inactive
chr2R	1567	inactive
chr2R	1568	inactive
chr2R	1569	inactive
chr2R	1570	inactive
chr2R	1571	neutral
chr2R	1572	inactive
chr2R	1573	neutral
chr2R	1574	neutral
chr2R	1575	neutral
chr2R	1576	inactive
chr2R	1577	inactive
chr2R	1578	inactive
chr2R	1579	inactive
chr2R	1580	inactive
chr2R	1581	inactive
chr2R	1582	inactive
chr2R	1583	inactive
chr2R	1584	neutral
chr2R	1585	neutral
chr2R	1586	inactive
chr2R	1587	inactive
chr2R	1588	inactive
chr2R	1589	inactive
chr2R	1590	inactive
chr2R	1591	inactive
chr2R	1592	inactive
chr2R	1593	inactive
chr2R	1594	inactive
chr2R	1595	inactive
chr2R	1596	inactive
chr2R	1597	inactive
chr2R	1598	inactive
chr2R	1599	neutral
chr2R	1600	neutral
chr2R	1601	neutral
chr2R	1602	neutral
chr2R	1603	neutral
chr2R	1604	neutral
chr2R	1605	neutral
chr2R	1606	neutral
chr2R	1607	neutral
chr2R	1608	neutral
chr2R	1609	neutral
chr2R	1610	neutral
chr2R	1611	inactive
chr2R	1612	inactive
chr2R	1613	inactive
chr2R	1614	active
chr2R	1615	active
chr2R	1616	active
chr2R	1617	inactive
chr2R	1618	inactive
chr2R	1619	active
chr2R	1620	neutral
chr2R	1621	active
chr2R	1622	neutral
chr2R	1623	neutral
chr2R	1624	neutral
chr2R	1625	neutral
chr2R	1626	neutral
chr2R	1627	neutral
chr2R	1628	neutral
chr2R	1629	neutral
chr2R	1630	neutral
chr2R	1631	neutral
chr2R	1632	neutral
chr2R	1633	neutral
chr2R	1634	neutral
chr2R	1635	neutral
chr2R	1636	neutral
chr2R	1637	neutral
chr2R	1638	neutral
chr2R	1639	neutral
chr2R	1640	neutral
chr2R	1641	neutral
chr2R	1642	neutral
chr2R	1643	inactive
chr2R	1644	polycomb
chr2R	1645	inactive
chr2R	1646	inactive
chr2R	1647	neutral
chr2R	1648	active
chr2R	1649	active
chr2R	1650	active
chr2R	1651	active
chr2R	1652	active
chr2R	1653	active
chr2R	1654	inactive
chr2R	1655	active
chr2R	1656	inactive
chr2R	1657	neutral
chr2R	1658	inactive
chr2R	1659	neutral
chr2R	1660	neutral
chr2R	1661	neutral
chr2R	1662	neutral
chr2R	1663	neutral
chr2R	1664	neutral
chr2R	1665	neutral
chr2R	1666	neutral
chr2R	1667	neutral
chr2R	1668	neutral
chr2R	1669	neutral
chr2R	1670	neutral
chr2R	1671	neutral
chr2R	1672	neutral
chr2R	1673	inactive
chr2R	1674	inactive
chr2R	1675	inactive
chr2R	1676	active
chr2R	1677	polycomb
chr2R	1678	polycomb
chr2R	1679	polycomb
chr2R	1680	inactive
chr2R	1681	inactive
chr2R	1682	inactive
chr2R	1683	inactive
chr2R	1684	inactive
chr2R	1685	inactive
chr2R	1686	inactive
chr2R	1687	active
chr2R	1688	neutral
chr2R	1689	active
chr2R	1690	active
chr2R	1691	neutral
chr2R	1692	neutral
chr2R	1693	neutral
chr2R	1694	active
chr2R	1695	inactive
chr2R	1696	neutral
chr2R	1697	active
chr2R	1698	inactive
chr2R	1699	inactive
chr2R	1700	inactive
chr2R	1701	active
chr2R	1702	neutral
chr2R	1703	active
chr2R	1704	active
chr2R	1705	active
chr2R	1706	neutral
chr2R	1707	active
chr2R	1708	neutral
chr2R	1709	active
chr2R	1710	inactive
chr2R	1711	inactive
chr2R	1712	inactive
chr2R	1713	inactive
chr2R	1714	inactive
chr2R	1715	inactive
chr2R	1716	inactive
chr2R	1717	active
chr2R	1718	neutral
chr2R	1719	active
chr2R	1720	active
chr2R	1721	active
chr2R	1722	active
chr2R	1723	inactive
chr2R	1724	neutral
chr2R	1725	neutral
chr2R	1726	neutral
chr2R	1727	active
chr2R	1728	neutral
chr2R	1729	neutral
chr2R	1730	neutral
chr2R	1731	neutral
chr2R	1732	neutral
chr2R	1733	neutral
chr2R	1734	neutral
chr2R	1735	neutral
chr2R	1736	neutral
chr2R	1737	active
chr2R	1738	neutral
chr2R	1739	neutral
chr2R	1740	active
chr2R	1741	neutral
chr2R	1742	neutral
chr2R	1743	neutral
chr2R	1744	neutral
chr2R	1745	polycomb
chr2R	1746	polycomb
chr2R	1747	polycomb
chr2R	1748	inactive
chr2R	1749	neutral
chr2R	1750	active
chr2R	1751	active
chr2R	1752	active
chr2R	1753	neutral
chr2R	1754	active
chr2R	1755	active
chr2R	1756	inactive
chr2R	1757	active
chr2R	1758	active
chr2R	1759	neutral
chr2R	1760	active
chr2R	1761	inactive
chr2R	1762	inactive
chr2R	1763	inactive
chr2R	1764	inactive
chr2R	1765	inactive
chr2R	1766	inactive
chr2R	1767	neutral
chr2R	1768	inactive
chr2R	1769	neutral
chr2R	1770	neutral
chr2R	1771	neutral
chr2R	1772	neutral
chr2R	1773	neutral
chr2R	1774	neutral
chr2R	1775	neutral
chr2R	1776	neutral
chr2R	1777	neutral
chr2R	1778	neutral
chr2R	1779	neutral
chr2R	1780	neutral
chr2R	1781	neutral
chr2R	1782	neutral
chr2R	1783	neutral
chr2R	1784	inactive
chr2R	1785	inactive
chr2R	1786	inactive
chr2R	1787	inactive
chr2R	1788	inactive
chr2R	1789	inactive
chr2R	1790	inactive
chr2R	1791	inactive
chr2R	1792	inactive
chr2R	1793	inactive
chr2R	1794	inactive
chr2R	1795	active
chr2R	1796	active
chr2R	1797	inactive
chr2R	1798	inactive
chr2R	1799	active
chr2R	1800	neutral
chr2R	1801	active
chr2R	1802	neutral
chr2R	1803	inactive
chr2R	1804	inactive
chr2R	1805	inactive
chr2R	1806	active
chr2R	1807	active
chr2R	1808	neutral
chr2R	1809	inactive
chr2R	1810	neutral
chr2R	1811	polycomb
chr2R	1812	polycomb
chr2R	1813	polycomb
chr2R	1814	polycomb
chr2R	1815	polycomb
chr2R	1816	polycomb
chr2R	1817	inactive
chr2R	1818	inactive
chr2R	1819	neutral
chr2R	1820	neutral
chr2R	1821	active
chr2R	1822	inactive
chr2R	1823	inactive
chr2R	1824	inactive
chr2R	1825	inactive
chr2R	1826	neutral
chr2R	1827	neutral
chr2R	1828	neutral
chr2R	1829	active
chr2R	1830	active
chr2R	1831	inactive
chr2R	1832	inactive
chr2R	1833	inactive
chr2R	1834	inactive
chr2R	1835	inactive
chr2R	1836	inactive
chr2R	1837	active
chr2R	1838	active
chr2R	1839	neutral
chr2R	1840	neutral
chr2R	1841	neutral
chr2R	1842	active
chr2R	1843	neutral
chr2R	1844	neutral
chr2R	1845	neutral
chr2R	1846	neutral
chr2R	1847	neutral
chr2R	1848	neutral
chr2R	1849	active
chr2R	1850	inactive
chr2R	1851	inactive
chr2R	1852	active
chr2R	1853	neutral
chr2R	1854	neutral
chr2R	1855	active
chr2R	1856	neutral
chr2R	1857	neutral
chr2R	1858	active
chr2R	1859	inactive
chr2R	1860	inactive
chr2R	1861	inactive
chr2R	1862	inactive
chr2R	1863	inactive
chr2R	1864	inactive
chr2R	1865	inactive
chr2R	1866	inactive
chr2R	1867	inactive
chr2R	1868	inactive
chr2R	1869	inactive
chr2R	1870	inactive
chr2R	1871	inactive
chr2R	1872	inactive
chr2R	1873	active
chr2R	1874	active
chr2R	1875	inactive
chr2R	1876	inactive
chr2R	1877	active
chr2R	1878	inactive
chr2R	1879	inactive
chr2R	1880	active
chr2R	1881	active
chr2R	1882	active
chr2R	1883	inactive
chr2R	1884	inactive
chr2R	1885	inactive
chr2R	1886	inactive
chr2R	1887	inactive
chr2R	1888	inactive
chr2R	1889	inactive
chr2R	1890	inactive
chr2R	1891	inactive
chr2R	1892	neutral
chr2R	1893	polycomb
chr2R	1894	polycomb
chr2R	1895	active
chr2R	1896	active
chr2R	1897	polycomb
chr2R	1898	inactive
chr2R	1899	neutral
chr2R	1900	neutral
chr2R	1901	inactive
chr2R	1902	inactive
chr2R	1903	inactive
chr2R	1904	inactive
chr2R	1905	inactive
chr2R	1906	inactive
chr2R	1907	inactive
chr2R	1908	inactive
chr2R	1909	neutral
chr2R	1910	inactive
chr2R	1911	inactive
chr2R	1912	inactive
chr2R	1913	inactive
chr2R	1914	inactive
chr2R	1915	neutral
chr2R	1916	neutral
chr2R	1917	neutral
chr2R	1918	neutral
chr2R	1919	neutral
chr2R	1920	neutral
chr2R	1921	neutral
chr2R	1922	neutral
chr2R	1923	inactive
chr2R	1924	active
chr2R	1925	active
chr2R	1926	active
chr2R	1927	active
chr2R	1928	active
chr2R	1929	neutral
chr2R	1930	inactive
chr2R	1931	neutral
chr2R	1932	neutral
chr2R	1933	neutral
chr2R	1934	neutral
chr2R	1935	neutral
chr2R	1936	neutral
chr2R	1937	neutral
chr2R	1938	neutral
chr2R	1939	neutral
chr2R	1940	neutral
chr2R	1941	active
chr2R	1942	active
chr2R	1943	active
chr2R	1944	active
chr2R	1945	neutral
chr2R	1946	neutral
chr2R	1947	neutral
chr2R	1948	neutral
chr2R	1949	inactive
chr2R	1950	neutral
chr2R	1951	polycomb
chr2R	1952	polycomb
chr2R	1953	polycomb
chr2R	1954	neutral
chr2R	1955	neutral
chr2R	1956	active
chr2R	1957	active
chr2R	1958	active
chr2R	1959	active
chr2R	1960	neutral
chr2R	1961	neutral
chr2R	1962	active
chr2R	1963	inactive
chr2R	1964	neutral
chr2R	1965	inactive
chr2R	1966	inactive
chr2R	1967	inactive
chr2R	1968	inactive
chr2R	1969	active
chr2R	1970	neutral
chr2R	1971	inactive
chr2R	1972	inactive
chr2R	1973	active
chr2R	1974	active
chr2R	1975	active
chr2R	1976	active
chr2R	1977	active
chr2R	1978	active
chr2R	1979	active
chr2R	1980	active
chr2R	1981	active
chr2R	1982	active
chr2R	1983	active
chr2R	1984	active
chr2R	1985	active
chr2R	1986	neutral
chr2R	1987	active
chr2R	1988	inactive
chr2R	1989	inactive
chr2R	1990	inactive
chr2R	1991	active
chr2R	1992	active
chr2R	1993	active
chr2R	1994	active
chr2R	1995	active
chr2R	1996	inactive
chr2R	1997	active
chr2R	1998	active
chr2R	1999	active
chr2R	2000	inactive
chr2R	2001	neutral
chr2R	2002	active
chr2R	2003	inactive
chr2R	2004	active
chr2R	2005	inactive
chr2R	2006	active
chr2R	2007	active
chr2R	2008	active
chr2R	2009	inactive
chr2R	2010	inactive
chr2R	2011	inactive
chr2R	2012	inactive
chr2R	2013	inactive
chr2R	2014	inactive
chr2R	2015	inactive
chr2R	2016	inactive
chr2R	2017	inactive
chr2R	2018	inactive
chr2R	2019	neutral
chr2R	2020	inactive
chr2R	2021	neutral
chr2R	2022	neutral
chr2R	2023	neutral
chr2R	2024	neutral
chr2R	2025	neutral
chr2R	2026	polycomb
chr2R	2027	polycomb
chr2R	2028	active
chr2R	2029	inactive
chr2R	2030	inactive
chr2R	2031	inactive
chr2R	2032	inactive
chr2R	2033	inactive
chr2R	2034	inactive
chr2R	2035	inactive
chr2R	2036	inactive
chr2R	2037	inactive
chr2R	2038	inactive
chr2R	2039	inactive
chr2R	2040	inactive
chr2R	2041	active
chr2R	2042	neutral
chr2R	2043	neutral
chr2R	2044	neutral
chr2R	2045	active
chr2R	2046	active
chr2R	2047	inactive
chr2R	2048	active
chr2R	2049	active
chr2R	2050	inactive
chr2R	2051	inactive
chr2R	2052	inactive
chr2R	2053	inactive
chr2R	2054	inactive
chr2R	2055	active
chr2R	2056	active
chr2R	2057	neutral
chr2R	2058	inactive
chr2R	2059	inactive
chr2R	2060	inactive
chr2R	2061	inactive
chr2R	2062	inactive
chr2R	2063	neutral
chr2R	2064	active
chr2R	2065	active
chr2R	2066	active
chr2R	2067	active
chr2R	2068	neutral
chr2R	2069	polycomb
chr2R	2070	polycomb
chr2R	2071	polycomb
chr2R	2072	polycomb
chr2R	2073	polycomb
chr2R	2074	polycomb
chr2R	2075	polycomb
chr2R	2076	neutral
chr2R	2077	active
chr2R	2078	active
chr2R	2079	active
chr2R	2080	active
chr2R	2081	neutral
chr2R	2082	inactive
chr2R	2083	neutral
chr2R	2084	neutral
chr2R	2085	active
chr2R	2086	inactive
chr2R	2087	neutral
chr2R	2088	active
chr2R	2089	neutral
chr2R	2090	neutral
chr2R	2091	neutral
chr2R	2092	inactive
chr2R	2093	polycomb
chr2R	2094	polycomb
chr2R	2095	polycomb
chr2R	2096	neutral
chr2R	2097	inactive
chr2R	2098	polycomb
chr2R	2099	polycomb
chr2R	2100	polycomb
chr2R	2101	neutral
chr2R	2102	polycomb
chr2R	2103	inactive
chr2R	2104	inactive
chr2R	2105	neutral
chr2R	2106	inactive
chr2R	2107	inactive
chr2R	2108	inactive
chr2R	2109	neutral
chr2R	2110	inactive
chr2R	2111	inactive
chr2R	2112	inactive
chr2R	2113	inactive
